id,pov,pov.m,pov.f,non.pov,non.pov.m,non.pov.f,pov.white,pov.white.m,pov.white.f,non.pov.white,non.pov.white.m,non.pov.white.f,pov.black,pov.black.m,pov.black.f,non.pov.black,non.pov.black.m,non.pov.black.f,pov.native,pov.native.m,pov.native.f,non.pov.native,non.pov.native.m,non.pov.native.f,pov.asian,pov.asian.m,pov.asian.f,non.pov.asian,non.pov.asian.m,non.pov.asian.f,pov.pacific,pov.pacific.m,pov.pacific.f,non.pov.pacific,non.pov.pacific.m,non.pov.pacific.f,pov.other,pov.other.m,pov.other.f,non.pov.other,non.pov.other.m,non.pov.other.f,pov.mixed,pov.mixed.m,pov.mixed.f,non.pov.mixed,non.pov.mixed.m,non.pov.mixed.f,pov.whitenonhisp,pov.whitenonhisp.m,pov.whitenonhisp.f,non.pov.whitenonhisp,non.pov.whitenonhisp.m,non.pov.whitenonhisp.f,pov.hisp,pov.hisp.m,pov.hisp.f,non.pov.hisp,non.pov.hisp.m,non.pov.hisp.f
18095001800,774,317,457,3965,1816,2149,658,255,403,3659,1685,1974,74,48,26,163,80,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,28,143,51,92,642,255,387,3659,1685,1974,16,0,16,17,0,17
18095001900,1126,644,482,4415,1984,2431,844,527,317,3997,1767,2230,254,104,150,311,134,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,13,13,0,107,83,24,837,520,317,3945,1734,2211,22,7,15,64,45,19
18095002000,473,183,290,3381,1585,1796,331,118,213,2921,1349,1572,79,19,60,207,104,103,0,0,0,25,25,0,6,0,6,181,94,87,0,0,0,0,0,0,0,0,0,0,0,0,57,46,11,47,13,34,331,118,213,2921,1349,1572,0,0,0,0,0,0
18095010100,316,108,208,2695,1350,1345,305,104,201,2690,1345,1345,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,2,0,2,5,5,0,305,104,201,2652,1329,1323,4,1,3,38,16,22
18095010200,764,394,370,3999,2244,1755,764,394,370,3678,2013,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,59,39,20,0,0,0,250,192,58,742,372,370,3587,1960,1627,22,22,0,150,92,58
18095010300,513,283,230,2776,1338,1438,504,283,221,2685,1317,1368,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,9,0,9,43,8,35,498,277,221,2661,1293,1368,6,6,0,68,32,36
18095010400,353,204,149,2535,1294,1241,353,204,149,2412,1232,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,62,61,0,0,0,0,0,0,353,204,149,2412,1232,1180,0,0,0,123,62,61
18095010500,311,174,137,3494,1693,1801,307,170,137,3460,1684,1776,0,0,0,10,0,10,0,0,0,24,9,15,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,170,137,3454,1684,1770,0,0,0,6,0,6
18095010600,842,270,572,4357,2207,2150,801,238,563,4174,2102,2072,0,0,0,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,15,26,17,9,105,105,0,801,238,563,3916,1927,1989,0,0,0,284,186,98
18095010700,265,79,186,2955,1554,1401,265,79,186,2907,1531,1376,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,28,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,265,79,186,2907,1531,1376,0,0,0,0,0,0
18095010800,473,224,249,2667,1518,1149,473,224,249,2604,1485,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,33,25,473,224,249,2578,1485,1093,0,0,0,26,0,26
18095010900,169,71,98,2063,1012,1051,169,71,98,1901,910,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,152,92,60,169,71,98,1828,898,930,0,0,0,83,22,61
18095011000,99,13,86,1861,889,972,66,8,58,1845,884,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,11,0,0,0,0,0,0,33,5,28,0,0,0,0,0,0,0,0,0,66,8,58,1828,884,944,33,5,28,17,0,17
18095011100,302,108,194,3495,1757,1738,280,108,172,3323,1749,1574,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,172,8,164,280,108,172,3295,1730,1565,0,0,0,28,19,9
18095011200,179,78,101,6004,3027,2977,179,78,101,5846,2951,2895,0,0,0,85,35,50,0,0,0,0,0,0,0,0,0,31,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,29,13,179,78,101,5711,2830,2881,0,0,0,135,121,14
18095011300,350,141,209,2050,1024,1026,298,126,172,1951,1004,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,15,37,99,20,79,298,126,172,1925,978,947,0,0,0,26,26,0
18095011400,484,258,226,3298,1653,1645,387,221,166,3254,1648,1606,0,0,0,0,0,0,0,0,0,0,0,0,91,37,54,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,15,5,10,387,221,166,3211,1613,1598,0,0,0,43,35,8
18095011501,183,79,104,5130,2733,2397,183,79,104,5082,2721,2361,0,0,0,25,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,183,79,104,5054,2713,2341,0,0,0,28,8,20
18095011502,76,27,49,3928,2020,1908,76,27,49,3882,1995,1887,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,12,0,0,0,14,14,0,76,27,49,3882,1995,1887,0,0,0,23,11,12
18095011600,0,0,0,23,23,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0
18095011700,155,74,81,2116,996,1120,155,74,81,1952,967,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,29,104,155,74,81,1952,967,985,0,0,0,0,0,0
18095011800,422,177,245,6323,3216,3107,398,166,232,5939,3036,2903,13,0,13,56,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,69,73,11,11,0,186,76,110,398,166,232,5766,2947,2819,0,0,0,261,135,126
18095011900,611,228,383,872,444,428,335,116,219,632,321,311,122,26,96,131,83,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,86,68,109,40,69,304,85,219,632,321,311,99,73,26,35,6,29
18095012000,562,292,270,1849,771,1078,337,189,148,1243,458,785,217,95,122,438,219,219,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,22,53,0,0,0,93,72,21,282,166,116,1206,431,775,55,23,32,112,49,63
18097310103,349,83,266,6760,3251,3509,286,83,203,4605,2185,2420,63,0,63,1559,750,809,0,0,0,0,0,0,0,0,0,369,179,190,0,0,0,0,0,0,0,0,0,75,30,45,0,0,0,152,107,45,286,83,203,4578,2185,2393,0,0,0,95,31,64
18097310104,387,77,310,3406,1439,1967,236,36,200,2144,927,1217,151,41,110,835,361,474,0,0,0,0,0,0,0,0,0,132,30,102,0,0,0,0,0,0,0,0,0,205,121,84,0,0,0,90,0,90,236,36,200,2144,927,1217,0,0,0,205,121,84
18097310105,414,137,277,3040,1452,1588,285,117,168,1673,788,885,101,11,90,1034,477,557,0,0,0,0,0,0,0,0,0,169,100,69,0,0,0,0,0,0,28,9,19,38,38,0,0,0,0,126,49,77,175,76,99,1474,694,780,119,41,78,237,132,105
18097310106,727,325,402,3363,1409,1954,407,135,272,1624,779,845,100,50,50,1418,541,877,0,0,0,37,13,24,0,0,0,56,41,15,0,0,0,0,0,0,210,140,70,92,9,83,10,0,10,136,26,110,348,105,243,1569,740,829,279,170,109,146,74,72
18097310108,92,52,40,3342,1594,1748,92,52,40,2791,1370,1421,0,0,0,342,152,190,0,0,0,10,6,4,0,0,0,127,46,81,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,59,7,52,92,52,40,2747,1353,1394,0,0,0,57,30,27
18097310110,188,94,94,2611,1139,1472,80,17,63,1357,721,636,31,0,31,1001,294,707,0,0,0,0,0,0,77,77,0,78,58,20,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,171,66,105,80,17,63,1357,721,636,0,0,0,21,17,4
18097310111,132,37,95,2999,1620,1379,56,37,19,1621,948,673,52,0,52,1020,504,516,0,0,0,21,21,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,234,107,127,24,0,24,72,40,32,56,37,19,1598,948,650,0,0,0,377,227,150
18097310201,278,109,169,3717,1974,1743,99,38,61,1786,1141,645,145,49,96,1439,625,814,0,0,0,0,0,0,0,0,0,283,116,167,0,0,0,0,0,0,0,0,0,118,55,63,34,22,12,91,37,54,34,12,22,1411,820,591,99,48,51,469,360,109
18097310203,717,253,464,4397,2150,2247,402,114,288,1805,924,881,255,139,116,1779,826,953,0,0,0,0,0,0,0,0,0,223,112,111,0,0,0,0,0,0,40,0,40,257,149,108,20,0,20,333,139,194,265,66,199,1549,746,803,177,48,129,583,361,222
18097310204,911,399,512,4896,2418,2478,363,171,192,1309,695,614,341,156,185,2922,1331,1591,0,0,0,0,0,0,0,0,0,347,186,161,0,0,0,0,0,0,207,72,135,0,0,0,0,0,0,318,206,112,138,95,43,1195,669,526,424,140,284,210,46,164
18097310305,1839,848,991,4110,1854,2256,650,349,301,1248,585,663,412,123,289,2455,1070,1385,0,0,0,0,0,0,97,49,48,163,94,69,0,0,0,0,0,0,624,327,297,108,28,80,56,0,56,136,77,59,314,240,74,792,363,429,960,436,524,606,250,356
18097310306,1358,440,918,4071,1818,2253,371,114,257,699,336,363,850,233,617,2510,970,1540,0,0,0,0,0,0,47,26,21,145,70,75,0,0,0,0,0,0,78,61,17,673,442,231,12,6,6,44,0,44,167,68,99,664,301,363,329,132,197,634,442,192
18097310308,487,205,282,3045,1481,1564,188,37,151,1051,525,526,241,137,104,1676,803,873,0,0,0,42,20,22,0,0,0,177,94,83,0,0,0,0,0,0,0,0,0,63,25,38,58,31,27,36,14,22,23,0,23,950,471,479,165,37,128,226,81,145
18097310309,915,413,502,2214,632,1582,137,72,65,581,220,361,767,341,426,1249,279,970,0,0,0,0,0,0,0,0,0,172,67,105,0,0,0,16,0,16,0,0,0,117,28,89,11,0,11,79,38,41,137,72,65,553,209,344,0,0,0,145,39,106
18097310310,249,117,132,4088,1900,2188,58,45,13,2036,972,1064,86,20,66,1673,745,928,0,0,0,0,0,0,0,0,0,137,58,79,0,0,0,0,0,0,105,52,53,112,60,52,0,0,0,130,65,65,58,45,13,1618,730,888,26,0,26,515,302,213
18097310311,309,40,269,4659,2344,2315,148,40,108,1521,759,762,161,0,161,2486,1250,1236,0,0,0,0,0,0,0,0,0,245,159,86,0,0,0,0,0,0,0,0,0,269,150,119,0,0,0,138,26,112,92,13,79,1343,700,643,56,27,29,486,219,267
18097310312,1085,435,650,4434,1890,2544,263,97,166,1480,679,801,538,230,308,2489,975,1514,0,0,0,36,36,0,0,0,0,42,17,25,0,0,0,0,0,0,284,108,176,332,163,169,0,0,0,55,20,35,153,45,108,1162,501,661,394,160,234,695,361,334
18097320105,668,317,351,3333,1721,1612,517,241,276,2232,1111,1121,119,76,43,566,267,299,0,0,0,0,0,0,0,0,0,261,129,132,0,0,0,0,0,0,22,0,22,89,68,21,10,0,10,185,146,39,264,88,176,2130,1050,1080,306,174,132,185,123,62
18097320106,307,147,160,2232,1101,1131,216,127,89,1764,893,871,12,0,12,399,200,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,20,34,37,8,29,25,0,25,32,0,32,120,31,89,1742,871,871,150,116,34,59,30,29
18097320107,69,35,34,1586,736,850,53,35,18,1520,719,801,0,0,0,3,0,3,0,0,0,0,0,0,16,0,16,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,4,53,35,18,1520,719,801,0,0,0,0,0,0
18097320108,866,261,605,3995,1834,2161,92,19,73,1567,698,869,396,111,285,2126,924,1202,0,0,0,0,0,0,189,57,132,134,101,33,0,0,0,0,0,0,189,74,115,160,111,49,0,0,0,8,0,8,81,8,73,1490,656,834,200,85,115,248,144,104
18097320109,162,69,93,2511,1268,1243,127,45,82,1977,997,980,11,11,0,471,239,232,0,0,0,6,6,0,24,13,11,57,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,45,82,1928,977,951,0,0,0,49,20,29
18097320202,97,57,40,3413,1689,1724,97,57,40,3254,1620,1634,0,0,0,81,46,35,0,0,0,24,0,24,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,33,10,23,97,57,40,3254,1620,1634,0,0,0,27,10,17
18097320203,310,121,189,2875,1375,1500,149,74,75,1978,899,1079,161,47,114,277,81,196,0,0,0,117,73,44,0,0,0,231,149,82,0,0,0,0,0,0,0,0,0,192,108,84,0,0,0,80,65,15,149,74,75,1765,818,947,0,0,0,485,200,285
18097320204,829,454,375,3814,1967,1847,619,369,250,2896,1579,1317,115,12,103,494,243,251,0,0,0,0,0,0,0,0,0,195,79,116,0,0,0,0,0,0,95,73,22,229,66,163,0,0,0,0,0,0,294,158,136,2649,1395,1254,420,284,136,378,239,139
18097320301,93,57,36,3242,1434,1808,69,33,36,2973,1299,1674,0,0,0,131,66,65,0,0,0,0,0,0,24,24,0,36,24,12,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,89,45,44,69,33,36,2950,1285,1665,0,0,0,62,27,35
18097320303,495,278,217,3014,1594,1420,313,169,144,2420,1354,1066,137,91,46,244,84,160,0,0,0,5,0,5,36,18,18,166,98,68,0,0,0,0,0,0,0,0,0,129,43,86,9,0,9,50,15,35,285,169,116,2211,1206,1005,46,0,46,338,191,147
18097320304,295,136,159,5985,2659,3326,295,136,159,5381,2348,3033,0,0,0,419,209,210,0,0,0,14,14,0,0,0,0,133,88,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,295,136,159,5323,2323,3000,0,0,0,110,39,71
18097320400,297,115,182,2871,1363,1508,150,68,82,2332,1183,1149,147,47,100,441,134,307,0,0,0,27,13,14,0,0,0,58,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,150,68,82,2203,1128,1075,0,0,0,143,55,88
18097320500,354,136,218,2651,1313,1338,215,101,114,2348,1152,1196,139,35,104,145,96,49,0,0,0,7,0,7,0,0,0,38,11,27,0,0,0,0,0,0,0,0,0,16,8,8,0,0,0,97,46,51,215,101,114,2285,1152,1133,13,0,13,79,8,71
18097320600,313,151,162,2387,1247,1140,307,145,162,2190,1182,1008,6,6,0,29,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,59,90,0,0,0,19,0,19,293,131,162,2180,1172,1008,14,14,0,152,62,90
18097320700,58,11,47,1679,1002,677,47,11,36,1568,943,625,11,0,11,54,14,40,0,0,0,0,0,0,0,0,0,25,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,47,11,36,1568,943,625,0,0,0,0,0,0
18097320800,106,36,70,2875,1321,1554,103,36,67,2825,1298,1527,3,0,3,33,17,16,0,0,0,0,0,0,0,0,0,12,3,9,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,103,36,67,2790,1291,1499,0,0,0,40,10,30
18097320901,708,330,378,5113,2497,2616,241,93,148,3054,1400,1654,300,121,179,1300,646,654,0,0,0,0,0,0,0,0,0,139,71,68,0,0,0,0,0,0,124,85,39,63,63,0,43,31,12,557,317,240,241,93,148,2810,1226,1584,124,85,39,662,437,225
18097320902,753,267,486,3276,1783,1493,339,99,240,1658,863,795,257,89,168,1355,752,603,0,0,0,0,0,0,0,0,0,83,46,37,0,0,0,0,0,0,157,79,78,67,46,21,0,0,0,113,76,37,277,61,216,1371,643,728,306,145,161,473,348,125
18097320903,1401,609,792,3273,1319,1954,146,40,106,663,298,365,973,424,549,1974,816,1158,0,0,0,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,129,68,61,408,159,249,153,77,76,192,46,146,109,40,69,402,159,243,164,57,107,673,298,375
18097321001,483,275,208,2181,966,1215,90,64,26,863,397,466,95,44,51,1227,538,689,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,298,167,131,46,10,36,0,0,0,37,21,16,56,41,15,685,312,373,332,190,142,224,95,129
18097321002,504,235,269,4074,2053,2021,174,90,84,2119,1113,1006,230,145,85,1724,815,909,0,0,0,0,0,0,0,0,0,35,10,25,0,0,0,24,0,24,43,0,43,50,24,26,57,0,57,122,91,31,174,90,84,2093,1087,1006,43,0,43,124,111,13
18097321100,440,238,202,3245,1475,1770,167,90,77,1746,924,822,259,140,119,1266,459,807,0,0,0,0,0,0,0,0,0,72,12,60,0,0,0,0,0,0,0,0,0,60,29,31,14,8,6,101,51,50,167,90,77,1742,924,818,0,0,0,58,23,35
18097321200,182,54,128,4181,1934,2247,182,54,128,3997,1853,2144,0,0,0,118,54,64,0,0,0,15,15,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,18,170,54,116,3913,1812,2101,12,0,12,84,41,43
18097321300,92,62,30,1939,924,1015,23,23,0,1810,869,941,69,39,30,15,9,6,0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,46,35,23,23,0,1810,869,941,0,0,0,0,0,0
18097321400,466,72,394,4883,2102,2781,350,45,305,3429,1450,1979,29,0,29,1334,609,725,0,0,0,0,0,0,50,27,23,65,0,65,0,0,0,0,0,0,37,0,37,37,37,0,0,0,0,18,6,12,273,31,242,3409,1450,1959,114,14,100,57,37,20
18097321600,434,174,260,3851,1811,2040,168,48,120,1813,966,847,251,111,140,1981,835,1146,0,0,0,0,0,0,0,0,0,45,10,35,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,12,0,12,168,48,120,1813,966,847,0,0,0,0,0,0
18097321700,353,203,150,3659,1770,1889,269,149,120,2736,1298,1438,45,15,30,707,350,357,0,0,0,0,0,0,0,0,0,114,35,79,0,0,0,0,0,0,0,0,0,40,40,0,39,39,0,62,47,15,269,149,120,2702,1264,1438,0,0,0,74,74,0
18097321800,152,82,70,3122,1528,1594,96,31,65,2762,1346,1416,47,42,5,51,39,12,0,0,0,0,0,0,0,0,0,73,49,24,0,0,0,0,0,0,0,0,0,9,0,9,9,9,0,227,94,133,96,31,65,2750,1346,1404,0,0,0,21,0,21
18097321900,928,387,541,3274,1555,1719,912,387,525,2109,1034,1075,16,0,16,1144,521,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,888,363,525,2099,1034,1065,24,24,0,31,0,31
18097322000,614,224,390,2605,1100,1505,199,106,93,787,379,408,396,99,297,1756,721,1035,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,62,144,97,47,769,379,390,55,9,46,100,46,54
18097322100,708,303,405,2261,1067,1194,195,105,90,810,381,429,236,104,132,1304,570,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,30,30,0,253,94,159,117,86,31,195,105,90,810,381,429,104,23,81,30,30,0
18097322200,100,18,82,2027,922,1105,73,0,73,1187,583,604,27,18,9,763,313,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,51,0,51,73,0,73,1076,482,594,0,0,0,137,127,10
18097322300,329,176,153,2062,984,1078,169,105,64,1455,685,770,160,71,89,438,212,226,0,0,0,19,19,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,124,58,66,169,105,64,1455,685,770,0,0,0,0,0,0
18097322400,549,242,307,2529,1401,1128,139,85,54,1209,712,497,390,137,253,1239,632,607,0,0,0,0,0,0,0,0,0,36,21,15,0,0,0,0,0,0,0,0,0,17,17,0,20,20,0,28,19,9,112,58,54,1023,585,438,27,27,0,203,144,59
18097322500,320,131,189,1064,578,486,42,0,42,304,174,130,267,131,136,749,404,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,0,11,29,0,29,304,174,130,13,0,13,0,0,0
18097322600,888,320,568,2255,1179,1076,71,20,51,346,200,146,792,283,509,1798,923,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,33,16,17,17,17,0,78,40,38,46,7,39,346,200,146,34,22,12,33,16,17
18097322700,123,105,18,1881,859,1022,20,10,10,277,128,149,92,84,8,1556,719,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,48,12,36,20,10,10,277,128,149,0,0,0,0,0,0
18097330103,532,347,185,4160,2145,2015,497,312,185,3345,1805,1540,35,35,0,440,180,260,0,0,0,0,0,0,0,0,0,112,18,94,0,0,0,0,0,0,0,0,0,109,75,34,0,0,0,154,67,87,248,85,163,3210,1707,1503,249,227,22,244,173,71
18097330105,495,205,290,4547,2129,2418,344,192,152,3922,1740,2182,151,13,138,340,213,127,0,0,0,28,28,0,0,0,0,100,40,60,0,0,0,0,0,0,0,0,0,132,108,24,0,0,0,25,0,25,143,73,70,3344,1531,1813,201,119,82,694,317,377
18097330106,723,317,406,2864,1416,1448,345,125,220,1833,805,1028,314,161,153,677,406,271,0,0,0,9,0,9,64,31,33,132,46,86,0,0,0,0,0,0,0,0,0,172,126,46,0,0,0,41,33,8,334,114,220,1807,779,1028,11,11,0,186,152,34
18097330107,149,65,84,6200,3120,3080,149,65,84,5272,2649,2623,0,0,0,556,313,243,0,0,0,0,0,0,0,0,0,80,11,69,0,0,0,0,0,0,0,0,0,114,81,33,0,0,0,178,66,112,149,65,84,5131,2596,2535,0,0,0,270,134,136
18097330108,26,26,0,3803,1913,1890,26,26,0,3407,1685,1722,0,0,0,274,154,120,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,88,40,48,26,26,0,3374,1652,1722,0,0,0,50,50,0
18097330109,185,96,89,4553,2179,2374,107,66,41,3948,1794,2154,18,0,18,369,249,120,0,0,0,0,0,0,60,30,30,93,15,78,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,102,80,22,107,66,41,3913,1772,2141,0,0,0,76,63,13
18097330202,1809,779,1030,7289,3477,3812,270,90,180,2389,1060,1329,1424,652,772,4327,2072,2255,0,0,0,16,0,16,0,0,0,137,76,61,0,0,0,0,0,0,78,0,78,158,93,65,37,37,0,262,176,86,134,10,124,2247,959,1288,214,80,134,269,181,88
18097330203,60,0,60,5832,3107,2725,31,0,31,5269,2804,2465,0,0,0,272,120,152,0,0,0,0,0,0,0,0,0,82,21,61,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,209,162,47,31,0,31,5244,2779,2465,29,0,29,25,25,0
18097330204,66,54,12,6352,3128,3224,50,38,12,3900,1921,1979,16,16,0,1981,1032,949,0,0,0,0,0,0,0,0,0,169,54,115,0,0,0,0,0,0,0,0,0,79,32,47,0,0,0,223,89,134,50,38,12,3684,1824,1860,0,0,0,358,201,157
18097330206,222,124,98,4805,2522,2283,194,96,98,3369,1668,1701,0,0,0,1111,704,407,0,0,0,0,0,0,0,0,0,127,61,66,0,0,0,0,0,0,0,0,0,67,38,29,28,28,0,131,51,80,194,96,98,3156,1552,1604,28,28,0,307,162,145
18097330208,46,30,16,3125,1534,1591,46,30,16,2617,1207,1410,0,0,0,144,85,59,0,0,0,14,8,6,0,0,0,112,60,52,0,0,0,0,0,0,0,0,0,103,87,16,0,0,0,135,87,48,46,30,16,2604,1194,1410,0,0,0,268,187,81
18097330209,221,32,189,7643,3742,3901,82,9,73,5405,2738,2667,72,0,72,1848,899,949,15,15,0,14,0,14,0,0,0,199,42,157,0,0,0,0,0,0,0,0,0,9,0,9,52,8,44,168,63,105,82,9,73,5271,2650,2621,0,0,0,166,100,66
18097330401,209,107,102,5473,2849,2624,188,107,81,4626,2385,2241,21,0,21,760,457,303,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,0,0,0,63,0,63,188,107,81,4566,2364,2202,0,0,0,60,21,39
18097330500,444,136,308,5038,2255,2783,66,16,50,1658,718,940,327,69,258,2999,1352,1647,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,218,117,101,0,0,0,163,68,95,66,16,50,1609,669,940,0,0,0,243,166,77
18097330600,505,255,250,4326,2112,2214,305,163,142,2914,1595,1319,62,49,13,1088,339,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,43,95,110,77,33,0,0,0,214,101,113,305,163,142,2884,1578,1306,138,43,95,104,76,28
18097330700,1187,423,764,4440,2277,2163,640,185,455,3167,1642,1525,70,70,0,171,40,131,0,0,0,31,16,15,43,0,43,93,30,63,0,0,0,0,0,0,382,116,266,807,455,352,52,52,0,171,94,77,640,185,455,2974,1521,1453,432,166,266,1058,606,452
18097330803,1575,854,721,2943,1399,1544,166,110,56,921,500,421,1126,701,425,1756,771,985,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,261,43,218,198,103,95,22,0,22,57,25,32,53,19,34,488,223,265,374,134,240,598,347,251
18097330804,1556,720,836,1687,731,956,195,130,65,484,295,189,1275,573,702,868,301,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,17,54,262,119,143,15,0,15,73,16,57,31,0,31,329,172,157,224,147,77,417,242,175
18097330805,804,292,512,2142,1105,1037,228,58,170,1150,620,530,464,162,302,884,449,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,72,30,27,15,12,10,0,10,81,21,60,228,58,170,1047,537,510,102,72,30,130,98,32
18097330806,1001,391,610,3152,1493,1659,310,208,102,595,300,295,611,147,464,2497,1172,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,41,21,20,44,0,44,19,0,19,295,193,102,381,158,223,51,51,0,255,163,92
18097330900,1541,527,1014,3528,1738,1790,95,44,51,417,243,174,1265,439,826,2972,1414,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,44,114,35,35,0,23,0,23,104,46,58,95,44,51,386,212,174,158,44,114,66,66,0
18097331000,874,442,432,3412,1596,1816,76,48,28,112,54,58,682,311,371,3191,1495,1696,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,0,0,83,83,0,109,47,62,76,48,28,112,54,58,0,0,0,9,9,0
18097340101,569,243,326,3522,1702,1820,334,152,182,3011,1389,1622,35,35,0,310,223,87,0,0,0,0,0,0,0,0,0,21,11,10,0,0,0,0,0,0,74,0,74,112,67,45,126,56,70,68,12,56,334,152,182,2990,1389,1601,104,0,104,133,67,66
